------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 042A 9E00 EA0E 01
custom name, 96
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4841
time diff [logger-smartphone](sec), 47
lat, 48.596816
long, -123.144764
accuracy (m), 13.6
------------------------------,--------------------
time,temp
2025-07-02 03:30:01,15.6
2025-07-02 03:35:01,15.6
2025-07-02 03:40:01,15.5
2025-07-02 03:45:01,15.1
2025-07-02 03:50:01,15.5
2025-07-02 03:55:01,15.5
2025-07-02 04:00:01,14.7
2025-07-02 04:05:01,15.6
2025-07-02 04:10:01,15.5
2025-07-02 04:15:01,14.6
2025-07-02 04:20:01,14.1
2025-07-02 04:25:01,14.0
2025-07-02 04:30:01,14.0
2025-07-02 04:35:01,13.7
2025-07-02 04:40:01,13.4
2025-07-02 04:45:01,13.2
2025-07-02 04:50:01,13.2
2025-07-02 04:55:01,13.0
2025-07-02 05:00:01,12.8
2025-07-02 05:05:01,12.7
2025-07-02 05:10:01,12.5
2025-07-02 05:15:01,12.5
2025-07-02 05:20:01,12.4
2025-07-02 05:25:01,12.4
2025-07-02 05:30:01,12.5
2025-07-02 05:35:01,12.5
2025-07-02 05:40:01,12.4
2025-07-02 05:45:01,12.4
2025-07-02 05:50:01,12.5
2025-07-02 05:55:01,12.5
2025-07-02 06:00:01,12.5
2025-07-02 06:05:01,12.5
2025-07-02 06:10:01,12.5
2025-07-02 06:15:01,12.5
2025-07-02 06:20:01,12.4
2025-07-02 06:25:01,12.5
2025-07-02 06:30:01,12.6
2025-07-02 06:35:01,12.6
2025-07-02 06:40:01,12.6
2025-07-02 06:45:01,12.5
2025-07-02 06:50:01,12.6
2025-07-02 06:55:01,12.7
2025-07-02 07:00:01,12.7
2025-07-02 07:05:01,12.7
2025-07-02 07:10:01,12.7
2025-07-02 07:15:01,12.7
2025-07-02 07:20:01,12.8
2025-07-02 07:25:01,12.7
2025-07-02 07:30:01,12.7
2025-07-02 07:35:01,12.7
2025-07-02 07:40:01,12.7
2025-07-02 07:45:01,12.9
2025-07-02 07:50:01,13.4
2025-07-02 07:55:01,14.2
2025-07-02 08:00:01,15.1
2025-07-02 08:05:01,14.1
2025-07-02 08:10:01,14.4
2025-07-02 08:15:01,15.5
2025-07-02 08:20:01,15.7
2025-07-02 08:25:01,15.7
2025-07-02 08:30:01,16.0
2025-07-02 08:35:01,16.3
2025-07-02 08:40:01,16.6
2025-07-02 08:45:01,16.6
2025-07-02 08:50:01,16.6
2025-07-02 08:55:01,16.5
2025-07-02 09:00:01,16.4
2025-07-02 09:05:01,16.0
2025-07-02 09:10:01,15.9
2025-07-02 09:15:01,16.0
2025-07-02 09:20:01,15.9
2025-07-02 09:25:01,15.8
2025-07-02 09:30:01,15.9
2025-07-02 09:35:01,15.9
2025-07-02 09:40:01,16.0
2025-07-02 09:45:01,15.8
2025-07-02 09:50:01,15.4
2025-07-02 09:55:01,15.1
2025-07-02 10:00:01,14.9
2025-07-02 10:05:01,14.8
2025-07-02 10:10:01,14.7
2025-07-02 10:15:01,14.8
2025-07-02 10:20:01,14.9
2025-07-02 10:25:01,15.3
2025-07-02 10:30:01,15.5
2025-07-02 10:35:01,15.6
2025-07-02 10:40:01,15.3
2025-07-02 10:45:01,15.2
2025-07-02 10:50:01,15.1
2025-07-02 10:55:01,14.9
2025-07-02 11:00:01,14.2
2025-07-02 11:05:01,13.1
2025-07-02 11:10:01,12.0
2025-07-02 11:15:01,11.4
2025-07-02 11:20:01,11.0
2025-07-02 11:25:01,10.7
2025-07-02 11:30:01,10.5
2025-07-02 11:35:01,10.3
2025-07-02 11:40:01,10.2
2025-07-02 11:45:01,10.1
2025-07-02 11:50:01,10.1
2025-07-02 11:55:01,9.9
2025-07-02 12:00:01,9.9
2025-07-02 12:05:01,9.8
2025-07-02 12:10:01,9.8
2025-07-02 12:15:01,9.8
2025-07-02 12:20:01,9.7
2025-07-02 12:25:01,9.7
2025-07-02 12:30:01,9.6
2025-07-02 12:35:01,9.6
2025-07-02 12:40:01,9.6
2025-07-02 12:45:01,9.6
2025-07-02 12:50:01,9.6
2025-07-02 12:55:01,9.6
2025-07-02 13:00:01,9.6
2025-07-02 13:05:01,9.7
2025-07-02 13:10:01,9.7
2025-07-02 13:15:01,9.8
2025-07-02 13:20:01,10.1
2025-07-02 13:25:01,10.2
2025-07-02 13:30:01,10.6
2025-07-02 13:35:01,11.2
2025-07-02 13:40:01,11.6
2025-07-02 13:45:01,11.5
2025-07-02 13:50:01,12.1
2025-07-02 13:55:01,12.5
2025-07-02 14:00:01,12.9
2025-07-02 14:05:01,13.2
2025-07-02 14:10:01,13.8
2025-07-02 14:15:01,14.0
2025-07-02 14:20:01,14.1
2025-07-02 14:25:01,14.3
2025-07-02 14:30:01,14.4
2025-07-02 14:35:01,14.3
2025-07-02 14:40:01,14.0
2025-07-02 14:45:01,14.4
2025-07-02 14:50:01,14.7
2025-07-02 14:55:01,14.9
2025-07-02 15:00:01,15.0
2025-07-02 15:05:01,14.9
2025-07-02 15:10:01,14.9
2025-07-02 15:15:01,15.1
2025-07-02 15:20:01,15.4
2025-07-02 15:25:01,15.8
2025-07-02 15:30:01,16.1
2025-07-02 15:35:01,16.4
2025-07-02 15:40:01,17.0
2025-07-02 15:45:01,17.6
2025-07-02 15:50:01,17.8
2025-07-02 15:55:01,17.2
2025-07-02 16:00:01,16.3
2025-07-02 16:05:01,15.9
2025-07-02 16:10:01,15.8
2025-07-02 16:15:01,15.7
2025-07-02 16:20:01,15.8
2025-07-02 16:25:01,15.8
2025-07-02 16:30:01,15.9
2025-07-02 16:35:01,16.1
2025-07-02 16:40:01,16.3
2025-07-02 16:45:01,16.4
2025-07-02 16:50:01,16.6
2025-07-02 16:55:01,16.8
2025-07-02 17:00:01,17.1
2025-07-02 17:05:01,17.0
2025-07-02 17:10:01,16.7
2025-07-02 17:15:01,16.7
2025-07-02 17:20:01,17.0
2025-07-02 17:25:01,16.9
2025-07-02 17:30:01,16.9
2025-07-02 17:35:01,16.9
2025-07-02 17:40:01,17.0
2025-07-02 17:45:01,17.1
2025-07-02 17:50:01,17.2
2025-07-02 17:55:01,17.3
2025-07-02 18:00:01,17.4
2025-07-02 18:05:01,17.1
2025-07-02 18:10:01,17.0
2025-07-02 18:15:01,17.1
2025-07-02 18:20:01,17.3
2025-07-02 18:25:01,17.3
2025-07-02 18:30:01,17.4
2025-07-02 18:35:01,17.5
2025-07-02 18:40:01,17.6
2025-07-02 18:45:01,17.7
2025-07-02 18:50:01,17.8
2025-07-02 18:55:01,17.9
2025-07-02 19:00:01,17.9
2025-07-02 19:05:01,17.9
2025-07-02 19:10:01,17.9
2025-07-02 19:15:01,17.9
2025-07-02 19:20:01,17.9
2025-07-02 19:25:01,17.8
2025-07-02 19:30:01,17.8
2025-07-02 19:35:01,18.1
2025-07-02 19:40:01,18.3
2025-07-02 19:45:01,18.0
2025-07-02 19:50:01,18.5
2025-07-02 19:55:01,18.6
2025-07-02 20:00:01,18.8
2025-07-02 20:05:01,18.8
2025-07-02 20:10:01,18.7
2025-07-02 20:15:01,18.9
2025-07-02 20:20:01,19.0
2025-07-02 20:25:01,19.5
2025-07-02 20:30:01,19.9
2025-07-02 20:35:01,20.6
2025-07-02 20:40:01,20.7
2025-07-02 20:45:01,20.1
2025-07-02 20:50:01,19.7
2025-07-02 20:55:01,20.5
2025-07-02 21:00:01,21.2
2025-07-02 21:05:01,22.4
2025-07-02 21:10:01,23.6
2025-07-02 21:15:01,24.2
2025-07-02 21:20:01,24.2
2025-07-02 21:25:01,24.1
2025-07-02 21:30:01,23.6
2025-07-02 21:35:01,23.4
2025-07-02 21:40:01,23.9
2025-07-02 21:45:01,24.5
2025-07-02 21:50:01,25.5
2025-07-02 21:55:01,25.7
2025-07-02 22:00:01,26.1
2025-07-02 22:05:01,27.1
2025-07-02 22:10:01,27.8
2025-07-02 22:15:01,28.5
2025-07-02 22:20:01,28.8
2025-07-02 22:25:01,28.9
2025-07-02 22:30:01,29.6
2025-07-02 22:35:01,30.1
2025-07-02 22:40:01,31.5
2025-07-02 22:45:01,31.4
2025-07-02 22:50:01,30.4
2025-07-02 22:55:01,29.9
2025-07-02 23:00:01,29.8
2025-07-02 23:05:01,29.7
2025-07-02 23:10:01,29.4
2025-07-02 23:15:01,28.6
2025-07-02 23:20:01,28.1
2025-07-02 23:25:01,28.0
2025-07-02 23:30:01,28.4
2025-07-02 23:35:01,29.3
2025-07-02 23:40:01,29.3
2025-07-02 23:45:01,29.1
2025-07-02 23:50:01,28.7
2025-07-02 23:55:01,29.0
2025-07-03 00:00:01,29.0
2025-07-03 00:05:01,29.0
2025-07-03 00:10:01,28.5
2025-07-03 00:15:01,27.2
2025-07-03 00:20:01,26.7
2025-07-03 00:25:01,23.8
2025-07-03 00:30:01,21.0
2025-07-03 00:35:01,19.6
2025-07-03 00:40:01,19.1
2025-07-03 00:45:01,18.7
2025-07-03 00:50:01,18.6
2025-07-03 00:55:01,18.5
2025-07-03 01:00:01,18.5
2025-07-03 01:05:01,18.7
2025-07-03 01:10:01,17.9
2025-07-03 01:15:01,18.1
2025-07-03 01:20:01,17.9
2025-07-03 01:25:01,17.9
2025-07-03 01:30:01,17.9
2025-07-03 01:35:01,17.8
2025-07-03 01:40:01,17.5
2025-07-03 01:45:01,17.6
2025-07-03 01:50:01,17.6
2025-07-03 01:55:01,17.5
2025-07-03 02:00:01,17.5
2025-07-03 02:05:01,17.4
2025-07-03 02:10:01,17.5
2025-07-03 02:15:01,17.4
2025-07-03 02:20:01,17.3
2025-07-03 02:25:01,17.2
2025-07-03 02:30:01,17.2
2025-07-03 02:35:01,16.9
2025-07-03 02:40:01,16.9
2025-07-03 02:45:01,16.9
2025-07-03 02:50:01,16.6
2025-07-03 02:55:01,16.4
2025-07-03 03:00:01,16.5
2025-07-03 03:05:01,16.6
2025-07-03 03:10:01,16.7
2025-07-03 03:15:01,16.8
2025-07-03 03:20:01,16.7
2025-07-03 03:25:01,16.8
2025-07-03 03:30:01,16.8
2025-07-03 03:35:01,16.8
2025-07-03 03:40:01,16.8
2025-07-03 03:45:01,16.8
2025-07-03 03:50:01,16.6
2025-07-03 03:55:01,16.6
2025-07-03 04:00:01,16.5
2025-07-03 04:05:01,16.4
2025-07-03 04:10:01,16.3
2025-07-03 04:15:01,16.0
2025-07-03 04:20:01,15.8
2025-07-03 04:25:01,15.6
2025-07-03 04:30:01,15.3
2025-07-03 04:35:01,14.9
2025-07-03 04:40:01,14.8
2025-07-03 04:45:01,14.4
2025-07-03 04:50:01,14.3
2025-07-03 04:55:01,14.1
2025-07-03 05:00:01,13.8
2025-07-03 05:05:01,13.6
2025-07-03 05:10:01,13.4
2025-07-03 05:15:01,13.3
2025-07-03 05:20:01,13.2
2025-07-03 05:25:01,13.2
2025-07-03 05:30:01,13.3
2025-07-03 05:35:01,13.3
2025-07-03 05:40:01,13.4
2025-07-03 05:45:01,13.5
2025-07-03 05:50:01,13.5
2025-07-03 05:55:01,13.5
2025-07-03 06:00:01,13.4
2025-07-03 06:05:01,13.2
2025-07-03 06:10:01,13.3
2025-07-03 06:15:01,13.4
2025-07-03 06:20:01,13.3
2025-07-03 06:25:01,13.2
2025-07-03 06:30:01,13.1
2025-07-03 06:35:01,13.1
2025-07-03 06:40:01,13.1
2025-07-03 06:45:01,13.1
2025-07-03 06:50:01,13.1
2025-07-03 06:55:01,13.1
2025-07-03 07:00:01,13.1
2025-07-03 07:05:01,13.2
2025-07-03 07:10:01,13.3
2025-07-03 07:15:01,13.3
2025-07-03 07:20:01,13.3
2025-07-03 07:25:01,13.4
2025-07-03 07:30:01,13.4
2025-07-03 07:35:01,13.4
2025-07-03 07:40:01,13.5
2025-07-03 07:45:01,13.5
2025-07-03 07:50:01,13.5
2025-07-03 07:55:01,13.5
2025-07-03 08:00:01,13.5
2025-07-03 08:05:01,13.6
2025-07-03 08:10:01,13.6
2025-07-03 08:15:01,13.6
2025-07-03 08:20:01,13.6
2025-07-03 08:25:01,13.6
2025-07-03 08:30:01,13.7
2025-07-03 08:35:01,13.7
2025-07-03 08:40:01,13.7
2025-07-03 08:45:01,13.7
2025-07-03 08:50:01,13.7
2025-07-03 08:55:01,13.7
2025-07-03 09:00:01,13.6
2025-07-03 09:05:01,13.7
2025-07-03 09:10:01,13.7
2025-07-03 09:15:01,13.6
2025-07-03 09:20:01,13.6
2025-07-03 09:25:01,13.7
2025-07-03 09:30:01,13.6
2025-07-03 09:35:01,13.6
2025-07-03 09:40:01,13.6
2025-07-03 09:45:01,13.6
2025-07-03 09:50:01,13.5
2025-07-03 09:55:01,13.5
2025-07-03 10:00:01,13.5
2025-07-03 10:05:01,13.5
2025-07-03 10:10:01,13.5
2025-07-03 10:15:01,13.5
2025-07-03 10:20:01,13.4
2025-07-03 10:25:01,13.3
2025-07-03 10:30:01,13.2
2025-07-03 10:35:01,13.1
2025-07-03 10:40:01,13.0
2025-07-03 10:45:01,13.0
2025-07-03 10:50:01,12.8
2025-07-03 10:55:01,12.1
2025-07-03 11:00:01,11.3
2025-07-03 11:05:01,10.8
2025-07-03 11:10:01,10.6
2025-07-03 11:15:01,10.4
2025-07-03 11:20:01,10.2
2025-07-03 11:25:01,9.9
2025-07-03 11:30:01,9.8
2025-07-03 11:35:01,9.7
2025-07-03 11:40:01,9.5
2025-07-03 11:45:01,9.4
2025-07-03 11:50:01,9.4
2025-07-03 11:55:01,9.2
2025-07-03 12:00:01,9.2
2025-07-03 12:05:01,9.1
2025-07-03 12:10:01,9.1
2025-07-03 12:15:01,9.1
2025-07-03 12:20:01,9.1
2025-07-03 12:25:01,9.0
2025-07-03 12:30:01,9.0
2025-07-03 12:35:01,9.0
2025-07-03 12:40:01,9.1
2025-07-03 12:45:01,9.2
2025-07-03 12:50:01,9.3
2025-07-03 12:55:01,9.4
2025-07-03 13:00:01,9.5
2025-07-03 13:05:01,9.4
2025-07-03 13:10:01,9.7
2025-07-03 13:15:01,9.8
2025-07-03 13:20:01,9.9
2025-07-03 13:25:01,10.1
2025-07-03 13:30:01,10.4
2025-07-03 13:35:01,10.7
2025-07-03 13:40:01,11.3
2025-07-03 13:45:01,11.9
2025-07-03 13:50:01,12.2
2025-07-03 13:55:01,12.4
2025-07-03 14:00:01,12.6
2025-07-03 14:05:01,13.1
2025-07-03 14:10:01,13.0
2025-07-03 14:15:01,13.0
2025-07-03 14:20:01,13.0
2025-07-03 14:25:01,13.0
2025-07-03 14:30:01,13.0
2025-07-03 14:35:01,13.0
2025-07-03 14:40:01,13.1
2025-07-03 14:45:01,13.1
2025-07-03 14:50:01,13.2
2025-07-03 14:55:01,13.2
2025-07-03 15:00:01,13.1
2025-07-03 15:05:01,13.2
2025-07-03 15:10:01,13.5
2025-07-03 15:15:01,13.6
2025-07-03 15:20:01,13.7
2025-07-03 15:25:01,13.9
2025-07-03 15:30:01,14.1
2025-07-03 15:35:01,14.3
2025-07-03 15:40:01,14.4
2025-07-03 15:45:01,14.6
2025-07-03 15:50:01,14.7
2025-07-03 15:55:01,14.9
2025-07-03 16:00:01,14.2
2025-07-03 16:05:01,13.7
2025-07-03 16:10:01,13.6
2025-07-03 16:15:01,13.8
2025-07-03 16:20:01,14.3
2025-07-03 16:25:01,14.4
2025-07-03 16:30:01,14.5
2025-07-03 16:35:01,14.6
2025-07-03 16:40:01,14.7
2025-07-03 16:45:01,14.9
2025-07-03 16:50:01,15.2
2025-07-03 16:55:01,15.7
2025-07-03 17:00:01,16.0
2025-07-03 17:05:01,16.2
2025-07-03 17:10:01,16.2
2025-07-03 17:15:01,16.1
2025-07-03 17:20:01,15.9
2025-07-03 17:25:01,16.1
2025-07-03 17:30:01,16.4
2025-07-03 17:35:01,17.1
2025-07-03 17:40:01,18.1
2025-07-03 17:45:01,17.4
2025-07-03 17:50:01,16.3
2025-07-03 17:55:01,15.7
2025-07-03 18:00:01,15.9
2025-07-03 18:05:01,16.3
2025-07-03 18:10:01,16.4
2025-07-03 18:15:01,16.8
2025-07-03 18:20:01,17.0
2025-07-03 18:25:01,16.7
2025-07-03 18:30:01,17.0
2025-07-03 18:35:01,16.9
2025-07-03 18:40:01,16.9
2025-07-03 18:45:01,17.2
2025-07-03 18:50:01,17.1
2025-07-03 18:55:01,16.9
2025-07-03 19:00:01,16.6
2025-07-03 19:05:01,17.1
2025-07-03 19:10:01,16.7
2025-07-03 19:15:01,16.6
2025-07-03 19:20:01,16.7
2025-07-03 19:25:01,17.0
2025-07-03 19:30:01,17.0
2025-07-03 19:35:01,17.0
2025-07-03 19:40:01,17.1
2025-07-03 19:45:01,17.1
2025-07-03 19:50:01,17.1
2025-07-03 19:55:01,17.0
2025-07-03 20:00:01,17.2
2025-07-03 20:05:01,17.3
2025-07-03 20:10:01,17.1
2025-07-03 20:15:01,17.2
2025-07-03 20:20:01,17.2
2025-07-03 20:25:01,17.4
2025-07-03 20:30:01,17.3
2025-07-03 20:35:01,17.2
2025-07-03 20:40:01,17.1
2025-07-03 20:45:01,17.1
2025-07-03 20:50:01,17.0
2025-07-03 20:55:01,17.1
2025-07-03 21:00:01,17.0
2025-07-03 21:05:01,17.1
2025-07-03 21:10:01,17.1
2025-07-03 21:15:01,17.1
2025-07-03 21:20:01,17.2
2025-07-03 21:25:01,17.4
2025-07-03 21:30:01,17.1
2025-07-03 21:35:01,17.3
2025-07-03 21:40:01,17.5
2025-07-03 21:45:01,17.4
2025-07-03 21:50:01,17.5
2025-07-03 21:55:01,17.4
2025-07-03 22:00:01,17.5
2025-07-03 22:05:01,17.6
2025-07-03 22:10:01,17.6
2025-07-03 22:15:01,17.5
2025-07-03 22:20:01,17.3
2025-07-03 22:25:01,17.2
2025-07-03 22:30:01,17.2
2025-07-03 22:35:01,17.4
2025-07-03 22:40:01,17.4
2025-07-03 22:45:01,17.3
2025-07-03 22:50:01,17.6
2025-07-03 22:55:01,17.8
2025-07-03 23:00:01,17.9
2025-07-03 23:05:01,18.2
2025-07-03 23:10:01,18.5
2025-07-03 23:15:01,18.5
2025-07-03 23:20:01,18.7
2025-07-03 23:25:01,18.2
2025-07-03 23:30:01,17.8
2025-07-03 23:35:01,17.6
2025-07-03 23:40:01,17.6
2025-07-03 23:45:01,17.6
2025-07-03 23:50:01,17.6
2025-07-03 23:55:01,17.6
2025-07-04 00:00:01,17.7
2025-07-04 00:05:01,17.7
2025-07-04 00:10:01,17.7
2025-07-04 00:15:01,17.7
2025-07-04 00:20:01,17.5
2025-07-04 00:25:01,17.4
2025-07-04 00:30:01,17.6
2025-07-04 00:35:01,17.4
2025-07-04 00:40:01,17.4
2025-07-04 00:45:01,17.2
2025-07-04 00:50:01,17.2
2025-07-04 00:55:01,17.2
2025-07-04 01:00:01,17.2
2025-07-04 01:05:01,17.3
2025-07-04 01:10:01,17.3
2025-07-04 01:15:01,17.2
2025-07-04 01:20:01,17.1
2025-07-04 01:25:01,17.1
2025-07-04 01:30:01,17.0
2025-07-04 01:35:01,17.0
2025-07-04 01:40:01,16.9
2025-07-04 01:45:01,16.9
2025-07-04 01:50:01,16.9
2025-07-04 01:55:01,16.8
2025-07-04 02:00:01,16.8
2025-07-04 02:05:01,16.9
2025-07-04 02:10:01,16.8
2025-07-04 02:15:01,16.7
2025-07-04 02:20:01,16.7
2025-07-04 02:25:01,16.6
2025-07-04 02:30:01,16.6
2025-07-04 02:35:01,16.6
2025-07-04 02:40:01,16.6
2025-07-04 02:45:01,16.7
2025-07-04 02:50:01,16.7
2025-07-04 02:55:01,16.6
2025-07-04 03:00:01,16.5
2025-07-04 03:05:01,16.4
2025-07-04 03:10:01,16.3
2025-07-04 03:15:01,16.2
2025-07-04 03:20:01,16.1
2025-07-04 03:25:01,16.1
2025-07-04 03:30:01,16.1
2025-07-04 03:35:01,16.0
2025-07-04 03:40:01,16.0
2025-07-04 03:45:01,15.9
2025-07-04 03:50:01,15.8
2025-07-04 03:55:01,15.8
2025-07-04 04:00:01,15.7
2025-07-04 04:05:01,15.6
2025-07-04 04:10:01,15.2
2025-07-04 04:15:01,14.8
2025-07-04 04:20:01,14.6
2025-07-04 04:25:01,14.4
2025-07-04 04:30:01,14.3
2025-07-04 04:35:01,14.1
2025-07-04 04:40:01,14.1
2025-07-04 04:45:01,14.3
2025-07-04 04:50:01,14.3
2025-07-04 04:55:01,14.3
2025-07-04 05:00:01,14.2
2025-07-04 05:05:01,14.6
2025-07-04 05:10:01,14.5
2025-07-04 05:15:01,14.4
2025-07-04 05:20:01,14.4
2025-07-04 05:25:01,14.4
2025-07-04 05:30:01,14.5
2025-07-04 05:35:01,14.7
2025-07-04 05:40:01,14.7
2025-07-04 05:45:01,15.1
2025-07-04 05:50:01,15.4
2025-07-04 05:55:01,15.2
2025-07-04 06:00:01,14.8
2025-07-04 06:05:01,14.4
2025-07-04 06:10:01,14.0
2025-07-04 06:15:01,14.1
2025-07-04 06:20:01,14.1
2025-07-04 06:25:01,13.7
2025-07-04 06:30:01,14.1
2025-07-04 06:35:01,14.1
2025-07-04 06:40:01,14.1
2025-07-04 06:45:01,14.0
2025-07-04 06:50:01,13.8
2025-07-04 06:55:01,13.8
2025-07-04 07:00:01,13.8
2025-07-04 07:05:01,13.7
2025-07-04 07:10:01,13.7
2025-07-04 07:15:01,13.6
2025-07-04 07:20:01,13.6
2025-07-04 07:25:01,13.6
2025-07-04 07:30:01,13.6
2025-07-04 07:35:01,13.6
2025-07-04 07:40:01,13.5
2025-07-04 07:45:01,13.3
2025-07-04 07:50:01,13.2
2025-07-04 07:55:01,13.2
2025-07-04 08:00:01,13.1
2025-07-04 08:05:01,13.0
2025-07-04 08:10:01,13.1
2025-07-04 08:15:01,13.0
2025-07-04 08:20:01,12.9
2025-07-04 08:25:01,12.9
2025-07-04 08:30:01,12.9
2025-07-04 08:35:01,12.9
2025-07-04 08:40:01,12.9
2025-07-04 08:45:01,12.9
2025-07-04 08:50:01,12.8
2025-07-04 08:55:01,12.8
2025-07-04 09:00:01,12.9
2025-07-04 09:05:01,12.9
2025-07-04 09:10:01,12.9
2025-07-04 09:15:01,13.0
2025-07-04 09:20:01,13.0
2025-07-04 09:25:01,13.0
2025-07-04 09:30:01,12.9
2025-07-04 09:35:01,12.9
2025-07-04 09:40:01,13.1
2025-07-04 09:45:01,13.2
2025-07-04 09:50:01,13.3
2025-07-04 09:55:01,13.3
2025-07-04 10:00:01,13.3
2025-07-04 10:05:01,13.3
2025-07-04 10:10:01,13.3
2025-07-04 10:15:01,13.2
2025-07-04 10:20:01,13.2
2025-07-04 10:25:01,13.2
2025-07-04 10:30:01,13.2
2025-07-04 10:35:01,13.2
2025-07-04 10:40:01,13.1
2025-07-04 10:45:01,12.8
2025-07-04 10:50:01,12.7
2025-07-04 10:55:01,12.1
2025-07-04 11:00:01,11.2
2025-07-04 11:05:01,10.6
2025-07-04 11:10:01,10.1
2025-07-04 11:15:01,9.9
2025-07-04 11:20:01,9.7
2025-07-04 11:25:01,9.6
2025-07-04 11:30:01,9.6
2025-07-04 11:35:01,9.5
2025-07-04 11:40:01,9.6
2025-07-04 11:45:01,9.5
2025-07-04 11:50:01,9.6
2025-07-04 11:55:01,9.6
2025-07-04 12:00:01,9.6
2025-07-04 12:05:01,9.6
2025-07-04 12:10:01,9.6
2025-07-04 12:15:01,9.6
2025-07-04 12:20:01,9.6
2025-07-04 12:25:01,9.6
2025-07-04 12:30:01,9.6
2025-07-04 12:35:01,9.6
2025-07-04 12:40:01,9.7
2025-07-04 12:45:01,9.8
2025-07-04 12:50:01,9.8
2025-07-04 12:55:01,9.9
2025-07-04 13:00:01,9.9
2025-07-04 13:05:01,10.0
2025-07-04 13:10:01,10.1
2025-07-04 13:15:01,10.2
2025-07-04 13:20:01,10.3
2025-07-04 13:25:01,10.5
2025-07-04 13:30:01,10.7
2025-07-04 13:35:01,11.0
2025-07-04 13:40:01,11.3
2025-07-04 13:45:01,11.6
2025-07-04 13:50:01,12.1
2025-07-04 13:55:01,12.4
2025-07-04 14:00:01,12.6
2025-07-04 14:05:01,12.9
2025-07-04 14:10:01,12.9
2025-07-04 14:15:01,12.8
2025-07-04 14:20:01,12.5
2025-07-04 14:25:01,12.7
2025-07-04 14:30:01,12.8
2025-07-04 14:35:01,12.8
2025-07-04 14:40:01,12.9
2025-07-04 14:45:01,13.1
2025-07-04 14:50:01,13.3
2025-07-04 14:55:01,13.5
2025-07-04 15:00:01,13.7
2025-07-04 15:05:01,13.9
2025-07-04 15:10:01,13.9
2025-07-04 15:15:01,14.1
2025-07-04 15:20:01,14.1
2025-07-04 15:25:01,14.1
2025-07-04 15:30:01,14.5
2025-07-04 15:35:01,14.5
2025-07-04 15:40:01,14.6
2025-07-04 15:45:01,14.7
2025-07-04 15:50:01,14.8
2025-07-04 15:55:01,15.0
2025-07-04 16:00:01,14.6
2025-07-04 16:05:01,14.3
2025-07-04 16:10:01,14.3
2025-07-04 16:15:01,14.3
2025-07-04 16:20:01,14.5
2025-07-04 16:25:01,14.5
2025-07-04 16:30:01,14.5
2025-07-04 16:35:01,14.9
2025-07-04 16:40:01,15.6
2025-07-04 16:45:01,16.1
2025-07-04 16:50:01,16.3
2025-07-04 16:55:01,16.8
2025-07-04 17:00:01,17.2
2025-07-04 17:05:01,17.4
2025-07-04 17:10:01,17.2
2025-07-04 17:15:01,17.3
2025-07-04 17:20:01,17.4
2025-07-04 17:25:01,17.8
2025-07-04 17:30:01,18.4
2025-07-04 17:35:01,18.6
2025-07-04 17:40:01,19.0
2025-07-04 17:45:01,18.8
2025-07-04 17:50:01,18.8
2025-07-04 17:55:01,19.1
2025-07-04 18:00:01,19.6
2025-07-04 18:05:01,20.2
2025-07-04 18:10:01,20.4
2025-07-04 18:15:01,20.4
2025-07-04 18:20:01,20.7
2025-07-04 18:25:01,20.9
2025-07-04 18:30:01,21.3
2025-07-04 18:35:01,21.0
2025-07-04 18:40:01,19.7
2025-07-04 18:45:01,18.3
2025-07-04 18:50:01,18.0
2025-07-04 18:55:01,18.4
2025-07-04 19:00:01,18.8
2025-07-04 19:05:01,17.7
2025-07-04 19:10:01,18.1
2025-07-04 19:15:01,18.3
2025-07-04 19:20:01,18.3
2025-07-04 19:25:01,18.3
2025-07-04 19:30:01,18.2
2025-07-04 19:35:01,18.1
2025-07-04 19:40:01,18.3
2025-07-04 19:45:01,17.7
2025-07-04 19:50:01,17.2
2025-07-04 19:55:01,17.1
2025-07-04 20:00:01,17.3
2025-07-04 20:05:01,17.2
2025-07-04 20:10:01,17.2
2025-07-04 20:15:01,17.3
2025-07-04 20:20:01,17.3
2025-07-04 20:25:01,17.2
2025-07-04 20:30:01,17.2
2025-07-04 20:35:01,17.2
2025-07-04 20:40:01,17.1
2025-07-04 20:45:01,17.1
2025-07-04 20:50:01,17.0
2025-07-04 20:55:01,17.0
2025-07-04 21:00:01,16.9
2025-07-04 21:05:01,16.8
2025-07-04 21:10:01,16.6
2025-07-04 21:15:01,16.7
2025-07-04 21:20:01,16.6
2025-07-04 21:25:01,16.6
2025-07-04 21:30:01,16.6
2025-07-04 21:35:01,16.6
2025-07-04 21:40:01,16.6
2025-07-04 21:45:01,16.6
2025-07-04 21:50:01,16.6
2025-07-04 21:55:01,16.6
2025-07-04 22:00:01,16.8
2025-07-04 22:05:01,16.9
2025-07-04 22:10:01,16.8
2025-07-04 22:15:01,16.7
2025-07-04 22:20:01,16.6
2025-07-04 22:25:01,16.5
2025-07-04 22:30:01,16.7
2025-07-04 22:35:01,16.5
2025-07-04 22:40:01,16.5
2025-07-04 22:45:01,16.8
2025-07-04 22:50:01,16.9
